id,influencer,initial,min,max
SA25923,r,0.235242889731667,-1.08776925125738,3.0135364457631
SA25923,k,25.1671384389972,0,47.5244616148212
SA25923,SC5314,0.382580782101059,-2,2
SC5314,r,0.0117786556235399,-1.5460673476103,2.80822069218635
SC5314,k,15.8334284163014,0,15.9262502603571
SC5314,SA25923,-0.372149211452679,-2,2
