id,influencer,initial,min,max
PAO1,r,2.70219753526598,-1.77322356304252,3.17790900825174
PAO1,k,29.774228472801,0,54.2063389288722
PAO1,SC5314,0.495176174179055,-2,2
SC5314,r,2.2279003620676,-0.388545262056657,2.50787313742619
SC5314,k,18.2472450923956,0,32.4448891422312
SC5314,PAO1,0.608096612225445,-2,2
