id,influencer,initial,min,max
PAO1,r,0.0498247885246149,-1.4097798691396,4.56105251780459
PAO1,k,19.4478687583691,0,23.7824133812451
PAO1,SA25923,-0.157514802569597,-2,2
SA25923,r,0.141928149042905,-0.638216136659853,2.03075320048273
SA25923,k,19.8851239031721,0,21.4138357632523
SA25923,PAO1,0.113351307040442,-2,2
