id,influencer,initial,min,max
SA25923,r,0.396208866093042,-0.695623591779183,1.29333018395562
SA25923,k,18.6324122844381,0,23.3479355148335
SA25923,SC5314,-0.00216810073858783,-2,2
SC5314,r,-0.369706252160416,-0.816716583412921,0.933889386211026
SC5314,k,12.7016880770732,0,16.041940605748
SC5314,SA25923,-0.00950322947185733,-2,2
