id,influencer,initial,min,max
PAO1,r,0.205209720508859,-1.23904773959886,2.52989245959734
PAO1,k,6.96711792836314,0,24.3627577232511
PAO1,SC5314,-0.638237595641352,-2,2
SC5314,r,0.000844961837483775,-1.01820928567994,0.715933265251492
SC5314,k,1.24516600158014,0,14.1547186838229
SC5314,PAO1,-0.713616813061855,-2,2
