id,influencer,initial,min,max
PAO1,r,0.0812387820314512,-1.33308041499557,3.31425849567411
PAO1,k,20.2847295223189,0,24.230293231324
PAO1,SA25923,0.0121802744706072,-2,2
SA25923,r,0.242850330295193,-1.47324844050725,3.21421159107277
SA25923,k,16.1607207385597,0,21.5615106834784
SA25923,PAO1,-0.0734518492429031,-2,2
