id,influencer,initial,min,max
PAO1,r,0.430080183651007,-0.396044728127638,0.625844714334209
PAO1,k,20.0402710379605,0,24.4549571358813
PAO1,SA25923,0.00423319350561546,-2,2
SA25923,r,0.836231938362344,-0.327753190616875,1.19450980171541
SA25923,k,16.5379586476655,0,21.2668541453539
SA25923,PAO1,-0.00504317625492662,-2,2
