id,influencer,initial,min,max
PAO1,r,0.0932284217598928,-1.91312229745388,3.55503899660185
PAO1,k,19.486686758871,0,24.3704411517635
PAO1,SC5314,-0.00429495312735438,-2,2
SC5314,r,0.0300571026587608,-0.920543140571844,1.45456044820101
SC5314,k,12.165624216887,0,15.7785595668833
SC5314,PAO1,0.0505254969159833,-2,2
