id,influencer,initial,min,max
SA25923,r,0.452377034829001,-0.533480336505901,0.71094679705194
SA25923,k,18.9984682464112,0,23.4226948587409
SA25923,SC5314,0.0141438701406607,-2,2
SC5314,r,0.964865573620835,-0.314116055055245,1.16152105612262
SC5314,k,12.7712640506814,0,16.1659180228138
SC5314,SA25923,-0.00385965553871816,-2,2
