id,influencer,initial,min,max
SA25923,r,0.250086450168525,-0.809989535313995,2.44871653014821
SA25923,k,17.951755796405,0,22.4309444747648
SA25923,SC5314,-0.0424271185350035,-2,2
SC5314,r,0.0530872286338661,-1.08315416112122,2.82427275470033
SC5314,k,12.9913246537979,0,16.1043824599888
SC5314,SA25923,-0.0330376670214537,-2,2
