time_hr,PAO1,SC5314
0.0,19.27460750686606,10.946987037287784
0.0,19.580308367480324,10.284498158747335
0.0,18.299535656712287,9.652349514128094
24.0,16.732644800384737,11.753140362726885
24.0,18.66805971946494,12.086970619511453
24.0,18.866347117342812,10.791054748531748
48.0,19.178855964350433,12.211400331350095
48.0,19.521624334741375,13.538698713007612
48.0,20.361767124719805,13.099453714481323
